experiment,group,test_ids,model,seed,snr_db,decision_threshold,accuracy_pct_mean,accuracy_pct_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,n_test_samples_mean,n_repeats
404_fold_d17_cfg21_s2026,fold_test,"11,13,17",signal_cnn_bilstm_attn,2026,clean,0.8499999999999999,92.25978647686833,0.0,0.9136952751631651,0.0,0.9247433642027001,0.0,1124.0,1
404_fold_d17_cfg21_s2026,fold_test,"11,13,17",signal_cnn_bilstm_attn,2026,10.0,0.8499999999999999,91.87425860023723,0.11096255595414743,0.9088669000803433,0.0012775241515322045,0.9208241785658723,0.0010919767352202954,1124.0,3
404_fold_d17_cfg21_s2026,fold_test,"11,13,17",signal_cnn_bilstm_attn,2026,5.0,0.8499999999999999,82.97746144721233,0.40008118514923,0.7931705952626679,0.005858701325603256,0.8278486004061438,0.004485766708037462,1124.0,3
404_fold_d17_cfg21_s2026,fold_test,"11,13,17",signal_cnn_bilstm_attn,2026,0.0,0.8499999999999999,62.781731909845796,0.041939903984968614,0.39163929618977383,0.0012061009704573747,0.542721016882731,0.0008047377086561484,1124.0,3
404_fold_d17_cfg21_s2026,config_2_1_mix,"11,13,16,17",signal_cnn_bilstm_attn,2026,clean,0.8499999999999999,93.93319700068167,0.0,0.9393206917914252,0.0,0.93937990242223,0.0,1467.0,1
404_fold_d17_cfg21_s2026,config_2_1_mix,"11,13,16,17",signal_cnn_bilstm_attn,2026,10.0,0.8499999999999999,93.27425585094296,0.11586047520092572,0.9327056109357327,0.0011615523813220115,0.9328183962078506,0.0011561224397948653,1467.0,3
404_fold_d17_cfg21_s2026,config_2_1_mix,"11,13,16,17",signal_cnn_bilstm_attn,2026,5.0,0.8499999999999999,79.52738014087707,0.22493739915045097,0.7897685102816993,0.0024661069427420307,0.7922032716628465,0.0024038205872269043,1467.0,3
404_fold_d17_cfg21_s2026,config_2_1_mix,"11,13,16,17",signal_cnn_bilstm_attn,2026,0.0,0.8499999999999999,48.80708929788685,0.0,0.3426466402822453,0.0,0.364776417866514,0.0,1467.0,3
404_fold_d17_cfg21_s2026,config_2_2_mix,"12,14,15",signal_cnn_bilstm_attn,2026,clean,0.8499999999999999,94.82604817127564,0.0,0.9427073420041592,0.0,0.9486741826652594,0.0,1121.0,1
404_fold_d17_cfg21_s2026,config_2_2_mix,"12,14,15",signal_cnn_bilstm_attn,2026,10.0,0.8499999999999999,93.81504608980077,0.3284377346769941,0.9320374840357077,0.003495686361224882,0.9388557047363243,0.003202456074095507,1121.0,3
404_fold_d17_cfg21_s2026,config_2_2_mix,"12,14,15",signal_cnn_bilstm_attn,2026,5.0,0.8499999999999999,88.31400535236396,0.19270712751733618,0.8752033671250511,0.0021523062129468968,0.8857311946321258,0.0019121756513142312,1121.0,3
404_fold_d17_cfg21_s2026,config_2_2_mix,"12,14,15",signal_cnn_bilstm_attn,2026,0.0,0.8499999999999999,66.69640202200418,0.08410428560053908,0.4449147113402576,0.002212713883544046,0.5623582349623911,0.0015446162062555102,1121.0,3
