experiment,group,test_ids,model,seed,snr_db,decision_threshold,accuracy_pct_mean,accuracy_pct_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,n_test_samples_mean,n_repeats
501_fold_d15_cfg22_s2026,fold_test,"12,14,15",pirnet_dual_branch,2026,clean,0.7799999999999999,67.9750223015165,0.0,0.6716566109010211,0.0,0.6889015230760438,0.0,1121.0,1
501_fold_d15_cfg22_s2026,fold_test,"12,14,15",pirnet_dual_branch,2026,10.0,0.7799999999999999,68.56972940826643,0.16820857120108484,0.6788195365640153,0.001963718788721036,0.6945397632155577,0.0015953519917454475,1121.0,3
501_fold_d15_cfg22_s2026,fold_test,"12,14,15",pirnet_dual_branch,2026,5.0,0.7799999999999999,67.11269699672911,0.18330104082571952,0.6471284373675869,0.002028209008334884,0.6779120067911394,0.0018102735918860075,1121.0,3
501_fold_d15_cfg22_s2026,fold_test,"12,14,15",pirnet_dual_branch,2026,0.0,0.7799999999999999,66.87481415402914,0.11125951194689232,0.4275189315330472,0.0037211477617775613,0.5518329134373626,0.002634552975385195,1121.0,3
501_fold_d15_cfg22_s2026,config_2_1_mix,"11,13,16,17",pirnet_dual_branch,2026,clean,0.7799999999999999,99.79550102249489,0.0,0.9979446805708567,0.0,0.9979551095485459,0.0,1467.0,1
501_fold_d15_cfg22_s2026,config_2_1_mix,"11,13,16,17",pirnet_dual_branch,2026,10.0,0.7799999999999999,96.79618268575324,0.2226302879148518,0.9679107134451428,0.0022256023289508784,0.9680022977716622,0.0022230306665366375,1467.0,3
501_fold_d15_cfg22_s2026,config_2_1_mix,"11,13,16,17",pirnet_dual_branch,2026,5.0,0.7799999999999999,93.31970006816634,0.2945121880667098,0.9320122413403671,0.0029932428164670785,0.9326546102662437,0.0029660510648327337,1467.0,3
501_fold_d15_cfg22_s2026,config_2_1_mix,"11,13,16,17",pirnet_dual_branch,2026,0.0,0.7799999999999999,55.05566916609862,0.08501834552997156,0.3830877205730943,0.0019182770195387137,0.40609352851088865,0.0018091564961274617,1467.0,3
501_fold_d15_cfg22_s2026,config_2_2_mix,"12,14,15",pirnet_dual_branch,2026,clean,0.7799999999999999,67.9750223015165,0.0,0.6716566109010211,0.0,0.6889015230760438,0.0,1121.0,1
501_fold_d15_cfg22_s2026,config_2_2_mix,"12,14,15",pirnet_dual_branch,2026,10.0,0.7799999999999999,68.36158192090396,0.08410428560053908,0.6763725455597126,0.0009844258197211234,0.6925655237537164,0.0008047003605582124,1121.0,3
501_fold_d15_cfg22_s2026,config_2_2_mix,"12,14,15",pirnet_dual_branch,2026,5.0,0.7799999999999999,67.02349093071662,0.16820857120107816,0.645872715760906,0.0021045671461522968,0.6769428688071487,0.0017342800604917467,1121.0,3
501_fold_d15_cfg22_s2026,config_2_2_mix,"12,14,15",pirnet_dual_branch,2026,0.0,0.7799999999999999,66.90454950936663,0.0728364478972086,0.42994254706777535,0.0021809324506889445,0.5534454483193473,0.0015695377298840171,1121.0,3
